"01208","화초를 안으로 들여와라","Bring the plants inside."
"01209","자꾸 흘러내리는 안경","glasses that keep sliding down"
"01210","침낭을 말아 배낭에 맸어.","I rolled up the sleeping bag and strapped it to the backpack."
"01211","곡식이 알차게 여물어요.","The grains ripen fully."
"01213","고물 차라 고장이 잦아.","Since it's an old car, it breaks down often."
"01214","안도의 한숨을 쉬어요.","I breathe a sigh of relief."
"01215","두 선수가 맞붙었어.","The two players faced off."
"01217","칼바람이 사정없이 몰아쳐요.","The biting wind blows mercilessly."
"01218","극히 우수한 학생","an exceptionally outstanding student"
"01219","왕골로 엮인 돗자리","a mat woven from rush"
"01221","동시에 일어난 사건","an incident that occurred simultaneously"
"01222","친구를 집에 불러들여.","I call my friend into the house."
"01223","원전에 충실한 번역","a translation faithful to the original"
"01224","상사에게 사직서를 제출해요.","I submit my resignation to my boss."
"01225","고운 목소리를 타고났어요.","I was born with a beautiful voice."
"01226","정치 개혁에 부합하는 인물","a figure suited to political reform"
"01227","성의 노골적 묘사","an explicit depiction of sex"
"01228","죽을 고비를 겪었어.","I went through a near-death ordeal."
"01229","옷이 철조망에 걸려 찢겨요.","My clothes get caught on the barbed wire and tear."
"01230","구슬에 파란 빛깔이 감돌았어.","A blue hue shimmered around the beads."
"01231","개시니까 싸게 드렸어.","Since it was the opening, I gave it to you cheaply."
"01232","그 어른의 영식은 건강하신가?","Is that gentleman's son Young-sik in good health?"
"01233","적군이 우리 부대에 쳐들어왔어요.","Enemy troops attacked our unit."
"01235","하찮은 일에 마음을 썼어요.","I worried about trivial matters."
"01236","해당 업무를 주관하는 관청","the government office in charge of that task"
"01237","연소자 입장 불가 영화","a movie off-limits to minors"
"01238","세련되고 품위 있는 가구","refined and elegant furniture"
"01239","지정 좌석에 앉으시오","Please sit in your assigned seat."
"01240","그의 증언은 모두 거짓이었어.","His testimony was all lies."
"01241","문학에 유의한 사람","a person significant to literature"
"01242","문밖으로 얼굴을 내밀었어요.","I stuck my face out the door."
"01243","팔다리 노릇을 했어.","I acted as a lackey."
"01244","제자들이 스승에게 존경을 표해.","The disciples show respect to their teacher."
"01245","생산 활동의 위축","a contraction of production activity"
"01246","서류를 세 부 복사해.","I make three copies of the documents."
"01247","제국주의의 억압과 수탈","the oppression and exploitation of imperialism"
"01248","그는 기뻐하는 기색이 확연해요.","He clearly looks pleased."
"01249","과학 기술의 진보","the progress of science and technology"
"01250","칫솔에 치약을 묻혀 이를 닦아요.","I put toothpaste on the toothbrush and brush my teeth."
"01251","당사자들에게 화해를 권설합니다.","I recommend reconciliation to the parties involved."
"01252","적진을 향해 진격을 개시했어.","I launched an advance toward the enemy camp."
"01253","에너지 효율성이 높은 자동차","a car with high energy efficiency"
"01254","성대한 만찬을 베풀었어.","I hosted a grand banquet."
"01256","그때그때 최선을 다해요.","I do my best each time."
"01257","돼지가 도살장으로 끌려가.","The pig is dragged to the slaughterhouse."
"01258","정돈이 아직 덜 끝나요.","The tidying isn't finished yet."
"01259","남의 물건을 탐내지 마라","Don't covet other people's things."
"01260","신랑 신부의 행복을 위하여 건배!","A toast to the happiness of the bride and groom!"
"01261","마을 한복판에 우물이 있었어.","There was a well in the middle of the village."
"01262","주택 전파 지원금","a support grant for totally destroyed homes"
"01263","변호사에게 변호를 의뢰했어.","I asked a lawyer to represent me."
"01264","복숭아로 잼을 만들어.","I make jam from peaches."
"01265","인공 감미료 첨가","with artificial sweetener added"
"01266","너 오늘따라 웬 유난이니?","Why are you being so fussy today?"
"01267","묻는 말에 솔직히 대답해라","Answer the question honestly."
"01268","병으로 간이 부었어.","My liver swelled due to illness."
"01269","목에 목도리를 합니다.","I wear a scarf around my neck."
"01270","재건축 승인을 받아요.","I receive approval for reconstruction."
"01271","집게로 빨래를 집어요.","I clip the laundry with clothespins."
"01272","아이를 데리러 가.","I go to pick up the child."
"01273","권력의 시녀 노릇을 해.","I play the role of a servant to power."
"01275","빨랫감을 세탁기에 넣고 돌려.","I put the laundry in the washer and run it."
"01276","은메달을 목에 걸었어.","I hung the silver medal around my neck."
"01277","사고를 사전에 예방해.","I prevent accidents in advance."
"01278","그는 한 달 만에 회견에 응했어.","He agreed to an interview after a month."
"01279","군인이 대거 투입된 작전","an operation with massive troop deployment"
"01280","늙은 신랑, 어린 신부","an old groom, a young bride"
"01282","책상에 먼지가 쌓여요.","Dust accumulates on the desk."
"01283","거울에 얼굴을 비췄어.","I reflected my face in the mirror."
"01284","머리끝을 가지런하게 잘라.","I trim the ends of my hair neatly."
"01285","성장 일로에 있는 회사","a company on the path of growth"
"01287","프로 야구 정규 시즌","the regular season of professional baseball"
"01288","미심쩍은 낌새가 보입니다.","There are suspicious signs."
"01289","호수의 둘레를 쟀어요.","I measured the circumference of the lake."
"01290","피나는 수련을 거쳐 득음을 했어요.","After grueling training, I attained vocal mastery."
"01291","죄 없는 백성을 죽입니다.","I kill innocent people."
"01293","수익성이 높은 저축 상품","a high-yield savings product"
"01294","신이 나서 콧노래가 절로 나왔어요.","I was excited and a hum came out naturally."
"01295","코앞에 총을 들이댔어.","I shoved a gun right up close."
"01297","나는 아무거나 먹어도 돼","I can eat anything."
"01298","나무에 수액이 올랐어.","Sap rose in the tree."
"01299","시속 70km의 속력","a speed of 70 km/h"
"01300","같은 범주에 속해요.","It belongs to the same category."
"01301","인간 본연의 모습","the inherent nature of human beings"
"01302","시험 답안지를 검토했어요.","I reviewed the exam answer sheets."
"01303","나는 동생과 사이좋아.","I get along well with my younger sibling."
"01304","회장을 만장일치로 선출했어.","We elected the chairperson unanimously."
"01305","사회에서 신분적인 불리를 겪었어요.","I suffered status-related disadvantages in society."
"01306","풀잎에 이슬이 맺혀요.","Dew forms on the grass."
"01307","배추를 소금으로 절였어요.","I salted the cabbage."
"01308","간호사가 주사를 놓았어.","The nurse gave an injection."
"01310","매달 첫 일요일에 쉬었어요.","I took the first Sunday of every month off."
"01311","혼자서 머 먹니?","What are you eating by yourself?"
"01312","전염병의 확산을 막습니다.","I prevent the spread of infectious diseases."
"01313","건물 전형을 찍습니다.","I take a full-view photo of the building."
"01315","피고 측 증인을 소환했어.","I summoned a defense witness."
"01316","무릎 꿇고 기도합니다.","I pray on my knees."
"01317","집에 누구누구 있지?","Who all is at home?"
"01318","오늘 국회의 본회의가 열렸어요.","The National Assembly plenary session opened today."
"01319","학벌을 중시하는 사회적 분위기","a social atmosphere that values academic pedigree"
"01320","어깨가 왼쪽으로 치우쳤어.","My shoulders tilted to the left."
"01321","계약 보증금 청구","a claim for the contract deposit"
"01322","수억 달러에 이르는 공사비","construction costs amounting to hundreds of millions of dollars"
"01323","그는 지난 학기의 평점이 낮아요.","His GPA last semester is low."
"01324","사찰 건립에 착수했어요.","I started the construction of a temple."
"01326","오래전의 일을 기억했어.","I remembered something from long ago."
"01327","명나라에 사신으로 갔어.","I went to the Ming dynasty as an envoy."
"01328","신정 국사 교과서","a newly revised Korean history textbook"
"01329","신입 회원을 영입합니다.","I recruit new members."
"01330","의문점을 확실하게 밝혔어.","I clarified the questionable points clearly."
"01331","추후 자세히 알려 드려요","I will let you know in detail later."
"01332","술을 마셔 젖혔어요","I downed the drink."
"01333","약수를 뜨러 갔어요","I went to draw mineral water."
"01334","수술 도구를 소독합니다","Surgical instruments are sterilized."
"01335","전차의 은은한 향기","the subtle aroma of green tea"
"01336","완주에 소요되는 시간","the time required to complete the course"
"01337","종족이 한마을에 모여 살았습니다","The tribe lived together in one village."
"01338","용돈을 아껴 써라","Use your allowance sparingly."
"01340","아름답고 신비로운 이야기","a beautiful and mysterious story"
